../Instances/CVRP/X-n376-k94.vrp;9421;148986;0.013475
../Instances/CVRP/X-n376-k94.vrp;9421;148711;0.017622
../Instances/CVRP/X-n376-k94.vrp;9421;148570;0.144366
../Instances/CVRP/X-n376-k94.vrp;9421;148396;0.415597
../Instances/CVRP/X-n376-k94.vrp;9421;148377;2.11033
../Instances/CVRP/X-n376-k94.vrp;9421;148375;4.86512
../Instances/CVRP/X-n376-k94.vrp;9421;148270;4.98392
../Instances/CVRP/X-n376-k94.vrp;9421;148208;6.24127
../Instances/CVRP/X-n376-k94.vrp;9421;148207;7.43537
../Instances/CVRP/X-n376-k94.vrp;9421;148205;9.22724
../Instances/CVRP/X-n376-k94.vrp;9421;148199;9.50811
../Instances/CVRP/X-n376-k94.vrp;9421;148176;9.83346
../Instances/CVRP/X-n376-k94.vrp;9421;148134;9.99962
../Instances/CVRP/X-n376-k94.vrp;9421;148129;12.3937
../Instances/CVRP/X-n376-k94.vrp;9421;148128;15.0307
../Instances/CVRP/X-n376-k94.vrp;9421;148118;15.3135
../Instances/CVRP/X-n376-k94.vrp;9421;148115;16.6484
../Instances/CVRP/X-n376-k94.vrp;9421;148114;17.4498
../Instances/CVRP/X-n376-k94.vrp;9421;148097;18.2177
../Instances/CVRP/X-n376-k94.vrp;9421;147980;18.5577
../Instances/CVRP/X-n376-k94.vrp;9421;147946;23.3459
../Instances/CVRP/X-n376-k94.vrp;9421;147930;26.1363
../Instances/CVRP/X-n376-k94.vrp;9421;147927;27.6021
../Instances/CVRP/X-n376-k94.vrp;9421;147917;32.1214
../Instances/CVRP/X-n376-k94.vrp;9421;147873;37.2884
../Instances/CVRP/X-n376-k94.vrp;9421;147871;41.6002
../Instances/CVRP/X-n376-k94.vrp;9421;147866;43.2998
../Instances/CVRP/X-n376-k94.vrp;9421;147845;43.7079
../Instances/CVRP/X-n376-k94.vrp;9421;147829;45.1638
../Instances/CVRP/X-n376-k94.vrp;9421;147826;49.8167
../Instances/CVRP/X-n376-k94.vrp;9421;147824;61.3121
../Instances/CVRP/X-n376-k94.vrp;9421;147816;63.7015
../Instances/CVRP/X-n376-k94.vrp;9421;147807;68.949
../Instances/CVRP/X-n376-k94.vrp;9421;147805;71.8437
../Instances/CVRP/X-n376-k94.vrp;9421;147804;73.2377
../Instances/CVRP/X-n376-k94.vrp;9421;147800;76.2558
../Instances/CVRP/X-n376-k94.vrp;9421;147769;78.093
../Instances/CVRP/X-n376-k94.vrp;9421;147761;82.1646
../Instances/CVRP/X-n376-k94.vrp;9421;147755;86.1934
../Instances/CVRP/X-n376-k94.vrp;9421;147753;87.1754
../Instances/CVRP/X-n376-k94.vrp;9421;147750;87.4756
../Instances/CVRP/X-n376-k94.vrp;9421;147739;106.162
../Instances/CVRP/X-n376-k94.vrp;9421;147735;108.547
../Instances/CVRP/X-n376-k94.vrp;9421;147734;110.14
../Instances/CVRP/X-n376-k94.vrp;9421;147723;112.939
../Instances/CVRP/X-n376-k94.vrp;9421;147719;113.879
../Instances/CVRP/X-n376-k94.vrp;9421;147718;114.35
